nace.code;nace.title;workunit;urlSlug;isco.code;isco.title;isco.code.major;isco.title.major;direction.id;direction.title;direction.urlSlug
C;Zpracovatelský průmysl;Obalový technik;obalovy-technik;3119;Technici v ostatních průmyslových oborech;3;Techničtí a odborní pracovníci;39;Povolání bez oboru a mezioborová;povolani-bez-oboru-a-mezioborova
C;Zpracovatelský průmysl;Odborný servisní pracovník výtahů;odborny-servisni-pracovni;3113;Elektrotechnici a technici energetici;3;Techničtí a odborní pracovníci;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Odborný servisní pracovník výtahů;odborny-servisni-pracovni;3115;Strojírenští technici;3;Techničtí a odborní pracovníci;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Operátor textilní výroby;operator-textilni-vyroby;3122;Mistři a příbuzní pracovníci ve výrobě (kromě hutní výroby a slévárenství);3;Techničtí a odborní pracovníci;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Operátor NC strojů;operator-nc-stroju;7223;Seřizovači a obsluha obráběcích strojů (kromě dřevoobráběcích);7;Řemeslníci a opraváři;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Obsluha strojů pro zpracování materiálů ve výrobě nábytku;obsluha-stroju-pro-zpraco-6cd6;7523;Seřizovači a obsluha dřevoobráběcích strojů na výrobu dřevěných výrobků;7;Řemeslníci a opraváři;22;Dřevařská výroba a nábytkářství;drevarska-vyroba-a-nabytkarstvi
C;Zpracovatelský průmysl;Oděvní technik střihač;odevni-technik-strihac;7532;Modeláři oděvů, střihači a příbuzní pracovníci;7;Řemeslníci a opraváři;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Operátor oděvní výroby;operator-odevni-vyroby;3122;Mistři a příbuzní pracovníci ve výrobě (kromě hutní výroby a slévárenství);3;Techničtí a odborní pracovníci;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Oděvní technik dispečer;odevni-technik-dispecer;3119;Technici v ostatních průmyslových oborech;3;Techničtí a odborní pracovníci;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Oděvní technik mistr;odevni-technik-mistr;3122;Mistři a příbuzní pracovníci ve výrobě (kromě hutní výroby a slévárenství);3;Techničtí a odborní pracovníci;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Oděvní technik technolog;odevni-technik-technolog;3119;Technici v ostatních průmyslových oborech;3;Techničtí a odborní pracovníci;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Oděvní technik jakosti;odevni-technik-jakosti;3119;Technici v ostatních průmyslových oborech;3;Techničtí a odborní pracovníci;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Opravář obuvi a kožedělného zboží;opravar-obuvi-a-kozedelne;7536;Obuvníci a příbuzní pracovníci;7;Řemeslníci a opraváři;27;Kožedělná a obuvnická výroba;kozedelna-a-obuvnicka-vyroba
C;Zpracovatelský průmysl;Obsluha strojů a zařízení v potravinářství a krmivářství;pracovnik-vyroby-potravin;8160;Obsluha strojů na výrobu potravin a příbuzných výrobků;8;Obsluha strojů a zařízení, montéři;25;Potravinářství a krmivářství;potravinarstvi-a-krmivarstvi
C;Zpracovatelský průmysl;Oděvní návrhář specialista;odevni-navrhar-modelar;2163;Průmysloví a produktoví designéři, módní návrháři;2;Specialisté;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Oděvní návrhář;odevni-technik-navrhar-mo;3432;Aranžéři a příbuzní pracovníci;3;Techničtí a odborní pracovníci;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Obuvník scénické a krojové obuvi;obuvnik-scenicke-a-krojov;7536;Obuvníci a příbuzní pracovníci;7;Řemeslníci a opraváři;27;Kožedělná a obuvnická výroba;kozedelna-a-obuvnicka-vyroba
C;Zpracovatelský průmysl;Operátor tiskových dat;operator-dtp;7321;Pracovníci přípravy tisku;7;Řemeslníci a opraváři;30;Polygrafie;polygrafie
C;Zpracovatelský průmysl;Operátor digitálních tiskových strojů;operator-digitalnich-tisk;7322;Tiskaři;7;Řemeslníci a opraváři;30;Polygrafie;polygrafie
C;Zpracovatelský průmysl;Operátor zhotovení tiskových forem;operator-zhotoveni-tiskov;7321;Pracovníci přípravy tisku;7;Řemeslníci a opraváři;30;Polygrafie;polygrafie
C;Zpracovatelský průmysl;Operátor výroby metalických a optických kabelů a vodičů;1a437e0fd6;8189;Obsluha stacionárních strojů a zařízení jinde neuvedená;8;Obsluha strojů a zařízení, montéři;35;Elektrotechnika;elektrotechnika
C;Zpracovatelský průmysl;Operátor dokončovacích polygrafických linek;1333f0d180;7323;Pracovníci konečné úpravy tisku a vazači knih;7;Řemeslníci a opraváři;30;Polygrafie;polygrafie
C;Zpracovatelský průmysl;Palič;palic;7212;Svářeči, řezači plamenem a páječi;7;Řemeslníci a opraváři;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Papírenský inženýr výzkumný a vývojový pracovník;papirensky-inzenyr-vyzkum;2149;Specialisté v oblasti techniky v ostatních oborech;2;Specialisté;29;Výroba a zpracování papíru;vyroba-a-zpracovani-papiru
C;Zpracovatelský průmysl;Přadlák;pradlak;8151;Obsluha strojů na úpravu vláken, dopřádání a navíjení příze a nití;8;Obsluha strojů a zařízení, montéři;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Papírenský přípravář;papirensky-pripravar;3139;Operátoři velínů jinde neuvedení;3;Techničtí a odborní pracovníci;29;Výroba a zpracování papíru;vyroba-a-zpracovani-papiru
C;Zpracovatelský průmysl;Přípravář keramických hmot;pripravar-keramickych-hmo;8181;Obsluha strojů a zařízení na výrobu skla, keramiky a stavebnin;8;Obsluha strojů a zařízení, montéři;32;Sklářská, keramická výroba;sklarska-keramicka-vyroba
C;Zpracovatelský průmysl;Projektant instalací elektrických zařízení v těžbě;projektant-instalaci-elek;3113;Elektrotechnici a technici energetici;3;Techničtí a odborní pracovníci;35;Elektrotechnika;elektrotechnika
C;Zpracovatelský průmysl;Pracovník jakosti v textilní výrobě;pracovnik-jakosti-v-texti;7543;Kvalitáři a testovači výrobků, laboranti (kromě potravin a nápojů);7;Řemeslníci a opraváři;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Pomocný pracovník obrábění kovů;pomocny-pracovnik-obraben;7223;Seřizovači a obsluha obráběcích strojů (kromě dřevoobráběcích);7;Řemeslníci a opraváři;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Pracovník výroby matrací;pracovnik-vyroby-matraci;7534;Čalouníci a příbuzní pracovníci;7;Řemeslníci a opraváři;22;Dřevařská výroba a nábytkářství;drevarska-vyroba-a-nabytkarstvi
C;Zpracovatelský průmysl;Papírenský technik mistr;papirensky-technik-mistr;3122;Mistři a příbuzní pracovníci ve výrobě (kromě hutní výroby a slévárenství);3;Techničtí a odborní pracovníci;29;Výroba a zpracování papíru;vyroba-a-zpracovani-papiru
C;Zpracovatelský průmysl;Pracovník výroby matracových jader;pracovnik-vyroby-matracov;7534;Čalouníci a příbuzní pracovníci;7;Řemeslníci a opraváři;22;Dřevařská výroba a nábytkářství;drevarska-vyroba-a-nabytkarstvi
C;Zpracovatelský průmysl;Papírenský technik manažer provozu;papirensky-technik-manaze;3122;Mistři a příbuzní pracovníci ve výrobě (kromě hutní výroby a slévárenství);3;Techničtí a odborní pracovníci;29;Výroba a zpracování papíru;vyroba-a-zpracovani-papiru
C;Zpracovatelský průmysl;Pracovník pro povrchovou úpravu nábytku;pracovnik-pro-povrchovou-;7132;Lakýrníci a natěrači (kromě stavebních);7;Řemeslníci a opraváři;22;Dřevařská výroba a nábytkářství;drevarska-vyroba-a-nabytkarstvi
C;Zpracovatelský průmysl;Papírenský technik dispečer;papirensky-technik-dispec;3119;Technici v ostatních průmyslových oborech;3;Techničtí a odborní pracovníci;29;Výroba a zpracování papíru;vyroba-a-zpracovani-papiru
C;Zpracovatelský průmysl;Papírenský technik kontrolor jakosti;papirensky-technik-kontro;3119;Technici v ostatních průmyslových oborech;3;Techničtí a odborní pracovníci;29;Výroba a zpracování papíru;vyroba-a-zpracovani-papiru
C;Zpracovatelský průmysl;Papírenský inženýr pracovník řízení jakosti;papirensky-inzenyr-pracov;2149;Specialisté v oblasti techniky v ostatních oborech;2;Specialisté;29;Výroba a zpracování papíru;vyroba-a-zpracovani-papiru
C;Zpracovatelský průmysl;Puškař;puskar;7222;Nástrojaři a příbuzní pracovníci;7;Řemeslníci a opraváři;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Plsťař;plstar;8159;Obsluha strojů na výrobu a úpravu textilních, kožených a kožešinových výrobků jinde neuvedená;8;Obsluha strojů a zařízení, montéři;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Práškový metalurg;praskovy-metalurg;8121;Obsluha zařízení na zpracování kovů;8;Obsluha strojů a zařízení, montéři;33;Hutnictví a slévárenství;hutnictvi-a-slevarenstvi
C;Zpracovatelský průmysl;Papírenský inženýr vědecký pracovník;papirensky-inzenyr-vedeck;2149;Specialisté v oblasti techniky v ostatních oborech;2;Specialisté;29;Výroba a zpracování papíru;vyroba-a-zpracovani-papiru
C;Zpracovatelský průmysl;Pasíř;pasir;7319;Pracovníci v oblasti uměleckých a tradičních řemesel jinde neuvedení;7;Řemeslníci a opraváři;28;Umělecká řemesla;umelecka-remesla
C;Zpracovatelský průmysl;Pletař;pletar;8152;Obsluha tkacích a pletacích strojů;8;Obsluha strojů a zařízení, montéři;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Pracovník výroby dřevostaveb;pracovnik-vyroby-drevosta;7115;Tesaři a stavební truhláři;7;Řemeslníci a opraváři;22;Dřevařská výroba a nábytkářství;drevarska-vyroba-a-nabytkarstvi
C;Zpracovatelský průmysl;Papírenský inženýr technolog;papirensky-inzenyr-techno;2149;Specialisté v oblasti techniky v ostatních oborech;2;Specialisté;29;Výroba a zpracování papíru;vyroba-a-zpracovani-papiru
C;Zpracovatelský průmysl;Pracovník výroby a opravář hudebních nástrojů;pracovnik-vyroby-a-oprava;7312;Výrobci a opraváři hudebních nástrojů, ladiči;7;Řemeslníci a opraváři;22;Dřevařská výroba a nábytkářství;drevarska-vyroba-a-nabytkarstvi
C;Zpracovatelský průmysl;Provazník;provaznik;8159;Obsluha strojů na výrobu a úpravu textilních, kožených a kožešinových výrobků jinde neuvedená;8;Obsluha strojů a zařízení, montéři;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Papírenský inženýr manažer provozu;papirensky-inzenyr-manaze;3122;Mistři a příbuzní pracovníci ve výrobě (kromě hutní výroby a slévárenství);3;Techničtí a odborní pracovníci;29;Výroba a zpracování papíru;vyroba-a-zpracovani-papiru
C;Zpracovatelský průmysl;Programátor NC strojů;programator-nc-stroju;3511;Technici provozu informačních a komunikačních technologií;3;Techničtí a odborní pracovníci;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Pracovník výroby polotovarů a prefabrikátů z pěnových materiálů;pracovnik-vyroby-polotova;7534;Čalouníci a příbuzní pracovníci;7;Řemeslníci a opraváři;22;Dřevařská výroba a nábytkářství;drevarska-vyroba-a-nabytkarstvi
C;Zpracovatelský průmysl;Provozní ředitel;provozni-reditel;1321;Řídící pracovníci v průmyslové výrobě;1;Zákonodárci a řídící pracovníci;1;Management;management
C;Zpracovatelský průmysl;Prýmkař;prymkar;8152;Obsluha tkacích a pletacích strojů;8;Obsluha strojů a zařízení, montéři;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Papírenský technik technolog;papirensky-technik-techno;3119;Technici v ostatních průmyslových oborech;3;Techničtí a odborní pracovníci;29;Výroba a zpracování papíru;vyroba-a-zpracovani-papiru
C;Zpracovatelský průmysl;Převíječ;previjec;8171;Obsluha strojů a zařízení na výrobu a zpracování papíru;8;Obsluha strojů a zařízení, montéři;29;Výroba a zpracování papíru;vyroba-a-zpracovani-papiru
C;Zpracovatelský průmysl;Provozní zámečník;provozni-zamecnik;7222;Nástrojaři a příbuzní pracovníci;7;Řemeslníci a opraváři;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Potrubář letecký;potrubar-letecky;7214;Montéři kovových konstrukcí;7;Řemeslníci a opraváři;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Pracovník pro výrobu aglomerovaných materiálů na bázi dřeva;pracovnik-pro-vyrobu-aglo;8172;Obsluha automatizovaných strojů a zařízení na prvotní zpracování dřeva;8;Obsluha strojů a zařízení, montéři;22;Dřevařská výroba a nábytkářství;drevarska-vyroba-a-nabytkarstvi
C;Zpracovatelský průmysl;Pracovník výroby dýh, překližek a vrstveného dřeva;pracovnik-vyroby-dyh-prek;8172;Obsluha automatizovaných strojů a zařízení na prvotní zpracování dřeva;8;Obsluha strojů a zařízení, montéři;22;Dřevařská výroba a nábytkářství;drevarska-vyroba-a-nabytkarstvi
C;Zpracovatelský průmysl;Pivovarník a sladovník;pivovarnik-a-sladovnik;7515;Ochutnávači, degustátoři a kontroloři kvality potravin a nápojů a příbuzní pracovníci;7;Řemeslníci a opraváři;25;Potravinářství a krmivářství;potravinarstvi-a-krmivarstvi
C;Zpracovatelský průmysl;Pracovník výroby mléčných produktů;mlekar;7513;Výrobci mléčných produktů;7;Řemeslníci a opraváři;25;Potravinářství a krmivářství;potravinarstvi-a-krmivarstvi
C;Zpracovatelský průmysl;Potravinářský dělník;potravinarsky-delnik-5dc5;8160;Obsluha strojů na výrobu potravin a příbuzných výrobků;8;Obsluha strojů a zařízení, montéři;25;Potravinářství a krmivářství;potravinarstvi-a-krmivarstvi
C;Zpracovatelský průmysl;Pracovník výroby těstovin;pracovnik-vyroby-testovin;8160;Obsluha strojů na výrobu potravin a příbuzných výrobků;8;Obsluha strojů a zařízení, montéři;25;Potravinářství a krmivářství;potravinarstvi-a-krmivarstvi
C;Zpracovatelský průmysl;Pracovník porážky a bourárny;pracovnik-bourarny;7511;Zpracovatelé masa, ryb a příbuzní pracovníci;7;Řemeslníci a opraváři;25;Potravinářství a krmivářství;potravinarstvi-a-krmivarstvi
C;Zpracovatelský průmysl;Potravinářský technolog;samostatny-technolog-v-po;3116;Technici v chemickém inženýrství a příbuzných oborech;3;Techničtí a odborní pracovníci;25;Potravinářství a krmivářství;potravinarstvi-a-krmivarstvi
C;Zpracovatelský průmysl;Pracovník pro řádné zacházení se zvířaty na porážkách;pracovnik-pro-radne-zacha-05e1;7511;Zpracovatelé masa, ryb a příbuzní pracovníci;7;Řemeslníci a opraváři;25;Potravinářství a krmivářství;potravinarstvi-a-krmivarstvi
C;Zpracovatelský průmysl;Pekař;pekar;7512;Pekaři, cukráři (kromě šéfcukrářů) a výrobci cukrovinek;7;Řemeslníci a opraváři;25;Potravinářství a krmivářství;potravinarstvi-a-krmivarstvi
C;Zpracovatelský průmysl;Potravinářský a krmivářský technik mistr;mistr-v-potravinarstvi-a-;3122;Mistři a příbuzní pracovníci ve výrobě (kromě hutní výroby a slévárenství);3;Techničtí a odborní pracovníci;25;Potravinářství a krmivářství;potravinarstvi-a-krmivarstvi
C;Zpracovatelský průmysl;Pracovník výroby nealkoholických nápojů;07d54d0e72;8160;Obsluha strojů na výrobu potravin a příbuzných výrobků;8;Obsluha strojů a zařízení, montéři;25;Potravinářství a krmivářství;potravinarstvi-a-krmivarstvi
C;Zpracovatelský průmysl;Projektant sítí elektronických komunikací;projektant-v-elektronicky;2153;Inženýři v oblasti elektronických komunikací (včetně radiokomunikací);2;Specialisté;36;Elektronické komunikace;elektronicke-komunikace
C;Zpracovatelský průmysl;Pomocný a manipulační pracovník v textilní a oděvní výrobě;pomocny-a-manipulacni-pra;9121;Pracovníci pro ruční praní a žehlení;9;Pomocní a nekvalifikovaní pracovníci;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Pomocný a manipulační pracovník v textilní a oděvní výrobě;pomocny-a-manipulacni-pra;9329;Ostatní pomocní pracovníci ve výrobě;9;Pomocní a nekvalifikovaní pracovníci;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Pomocný pracovník ve sklářské výrobě;pomocny-pracovnik-ve-skla;9329;Ostatní pomocní pracovníci ve výrobě;9;Pomocní a nekvalifikovaní pracovníci;32;Sklářská, keramická výroba;sklarska-keramicka-vyroba
C;Zpracovatelský průmysl;Pomocný pracovník v potravinářství;pomocny-pracovnik-v-potra;9329;Ostatní pomocní pracovníci ve výrobě;9;Pomocní a nekvalifikovaní pracovníci;25;Potravinářství a krmivářství;potravinarstvi-a-krmivarstvi
C;Zpracovatelský průmysl;Pomocný pracovník v hutnictví a slévárenství;pomocny-pracovnik-v-hutni;9329;Ostatní pomocní pracovníci ve výrobě;9;Pomocní a nekvalifikovaní pracovníci;33;Hutnictví a slévárenství;hutnictvi-a-slevarenstvi
C;Zpracovatelský průmysl;Pomocný pracovník v bižuterní výrobě;pomocny-pracovnik-v-bizut;9329;Ostatní pomocní pracovníci ve výrobě;9;Pomocní a nekvalifikovaní pracovníci;32;Sklářská, keramická výroba;sklarska-keramicka-vyroba
C;Zpracovatelský průmysl;Pomocný pracovník v chemii;pomocny-pracovnik-v-chemi;9329;Ostatní pomocní pracovníci ve výrobě;9;Pomocní a nekvalifikovaní pracovníci;31;Chemie;chemie
C;Zpracovatelský průmysl;Pomocný pracovník v dřevozpracující výrobě;pomocny-pracovnik-v-drevo-cf8b;9329;Ostatní pomocní pracovníci ve výrobě;9;Pomocní a nekvalifikovaní pracovníci;22;Dřevařská výroba a nábytkářství;drevarska-vyroba-a-nabytkarstvi
C;Zpracovatelský průmysl;Pomocný pracovník ve strojírenství a automobilovém průmyslu;pomocny-pracovnik-ve-stro;9329;Ostatní pomocní pracovníci ve výrobě;9;Pomocní a nekvalifikovaní pracovníci;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Polygrafický technik technolog;polygraficky-technik;3119;Technici v ostatních průmyslových oborech;3;Techničtí a odborní pracovníci;30;Polygrafie;polygrafie
C;Zpracovatelský průmysl;Polygrafický technik řízení výroby;polygraficky-technik-disp;3119;Technici v ostatních průmyslových oborech;3;Techničtí a odborní pracovníci;30;Polygrafie;polygrafie
C;Zpracovatelský průmysl;Polygrafický technik mistr;polygraficky-technik-mist;3122;Mistři a příbuzní pracovníci ve výrobě (kromě hutní výroby a slévárenství);3;Techničtí a odborní pracovníci;30;Polygrafie;polygrafie
C;Zpracovatelský průmysl;Pomocný pracovník v polygrafii;pomocny-pracovnik-v-polyg;9329;Ostatní pomocní pracovníci ve výrobě;9;Pomocní a nekvalifikovaní pracovníci;30;Polygrafie;polygrafie
C;Zpracovatelský průmysl;Pozlacovač rámař;pozlacovac-ramar;7132;Lakýrníci a natěrači (kromě stavebních);7;Řemeslníci a opraváři;28;Umělecká řemesla;umelecka-remesla
C;Zpracovatelský průmysl;Ředitel malé organizace;reditel-male-organizace;1321;Řídící pracovníci v průmyslové výrobě;1;Zákonodárci a řídící pracovníci;1;Management;management
C;Zpracovatelský průmysl;Revizní technik tlakových nádob stabilních;revizni-technik-tlakovych-e26a;3115;Strojírenští technici;3;Techničtí a odborní pracovníci;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Revizní technik kotlů;revizni-technik-kotlu;3115;Strojírenští technici;3;Techničtí a odborní pracovníci;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Revizní technik elektrických zařízení;revizni-technik-elektrick-a889;3113;Elektrotechnici a technici energetici;3;Techničtí a odborní pracovníci;35;Elektrotechnika;elektrotechnika
C;Zpracovatelský průmysl;Revizní technik zdvihacích zařízení;revizni-technik-zdvihacic;3115;Strojírenští technici;3;Techničtí a odborní pracovníci;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Revizní technik plynových zařízení;revizni-technik-plynovych;3115;Strojírenští technici;3;Techničtí a odborní pracovníci;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Revizní technik chladicích a klimatizačních zařízení a tepelných čerpadel;revizni-technik-chladicic;3113;Elektrotechnici a technici energetici;3;Techničtí a odborní pracovníci;35;Elektrotechnika;elektrotechnika
C;Zpracovatelský průmysl;Rytec drahých kamenů;rytec-drahych-kamenu;7313;Klenotníci, zlatníci a šperkaři;7;Řemeslníci a opraváři;28;Umělecká řemesla;umelecka-remesla
C;Zpracovatelský průmysl;Ruční krajkářka;rucni-krajkarka;7318;Tradiční zpracovatelé textilu, kůží a příbuzných materiálů;7;Řemeslníci a opraváři;28;Umělecká řemesla;umelecka-remesla
C;Zpracovatelský průmysl;Ruční tkadlec;rucni-tkadlec;7318;Tradiční zpracovatelé textilu, kůží a příbuzných materiálů;7;Řemeslníci a opraváři;28;Umělecká řemesla;umelecka-remesla
C;Zpracovatelský průmysl;Ruční vyšívačka;rucni-vysivacka;7318;Tradiční zpracovatelé textilu, kůží a příbuzných materiálů;7;Řemeslníci a opraváři;28;Umělecká řemesla;umelecka-remesla
C;Zpracovatelský průmysl;Rytec skla;rytec-skla;7316;Malíři, rytci a příbuzní pracovníci pro zdobení skla, keramiky, kovu, dřeva a jiných materiálů;7;Řemeslníci a opraváři;32;Sklářská, keramická výroba;sklarska-keramicka-vyroba
C;Zpracovatelský průmysl;Rytec kovů;rytec-kovu;7222;Nástrojaři a příbuzní pracovníci;7;Řemeslníci a opraváři;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Řezník a uzenář;reznik-a-uzenar;7511;Zpracovatelé masa, ryb a příbuzní pracovníci;7;Řemeslníci a opraváři;25;Potravinářství a krmivářství;potravinarstvi-a-krmivarstvi
C;Zpracovatelský průmysl;Strojník papírenské převíječky;strojnik-papirenske-previ;8171;Obsluha strojů a zařízení na výrobu a zpracování papíru;8;Obsluha strojů a zařízení, montéři;29;Výroba a zpracování papíru;vyroba-a-zpracovani-papiru
C;Zpracovatelský průmysl;Sklářský inženýr výzkumný a vývojový pracovník;sklarsky-inzenyr-vyzkumny;2145;Chemičtí inženýři a specialisté v příbuzných oborech;2;Specialisté;32;Sklářská, keramická výroba;sklarska-keramicka-vyroba
C;Zpracovatelský průmysl;Střihač oděvů;strihac-odevu;7532;Modeláři oděvů, střihači a příbuzní pracovníci;7;Řemeslníci a opraváři;26;Textilní a oděvní výroba;textilni-a-odevni-vyroba
C;Zpracovatelský průmysl;Samostatný elektrotechnik investic a engineeringu;samostatny-elektrotechnik;2151;Inženýři elektrotechnici a energetici;2;Specialisté;35;Elektrotechnika;elektrotechnika
C;Zpracovatelský průmysl;Sklář lisovaného skla;sklar-lisovaneho-skla;8181;Obsluha strojů a zařízení na výrobu skla, keramiky a stavebnin;8;Obsluha strojů a zařízení, montéři;32;Sklářská, keramická výroba;sklarska-keramicka-vyroba
C;Zpracovatelský průmysl;Samostatný sklářský technik technolog;samostatny-sklarsky-techn;3116;Technici v chemickém inženýrství a příbuzných oborech;3;Techničtí a odborní pracovníci;32;Sklářská, keramická výroba;sklarska-keramicka-vyroba
C;Zpracovatelský průmysl;Sýrař;syrar;7513;Výrobci mléčných produktů;7;Řemeslníci a opraváři;25;Potravinářství a krmivářství;potravinarstvi-a-krmivarstvi
C;Zpracovatelský průmysl;Sýrař;syrar;8160;Obsluha strojů na výrobu potravin a příbuzných výrobků;8;Obsluha strojů a zařízení, montéři;25;Potravinářství a krmivářství;potravinarstvi-a-krmivarstvi
C;Zpracovatelský průmysl;Slévárenský technik mistr;slevarensky-technik-mistr;3121;Mistři a příbuzní pracovníci v oblasti těžby, hutní výroby a slévárenství;3;Techničtí a odborní pracovníci;33;Hutnictví a slévárenství;hutnictvi-a-slevarenstvi
C;Zpracovatelský průmysl;Strojník papírenského stroje;strojnik-papirenskeho-str;3139;Operátoři velínů jinde neuvedení;3;Techničtí a odborní pracovníci;29;Výroba a zpracování papíru;vyroba-a-zpracovani-papiru
C;Zpracovatelský průmysl;Samostatný zkušební technik;samostatny-zkusebni-techn-57e7;3115;Strojírenští technici;3;Techničtí a odborní pracovníci;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Servisní mechanik „velkých“ chladicích a klimatizačních zařízení a tepelných čerpadel;servisni-mechanik-velkych;7127;Mechanici klimatizací a chladicích zařízení;7;Řemeslníci a opraváři;35;Elektrotechnika;elektrotechnika
C;Zpracovatelský průmysl;Servisní mechanik „velkých“ chladicích a klimatizačních zařízení a tepelných čerpadel;servisni-mechanik-velkych;7412;Elektromechanici;7;Řemeslníci a opraváři;35;Elektrotechnika;elektrotechnika
C;Zpracovatelský průmysl;Soustružník kovů;soustruznik-kovu;7223;Seřizovači a obsluha obráběcích strojů (kromě dřevoobráběcích);7;Řemeslníci a opraváři;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Sklářský inženýr dispečer;sklarsky-inzenyr-dispecer;2145;Chemičtí inženýři a specialisté v příbuzných oborech;2;Specialisté;32;Sklářská, keramická výroba;sklarska-keramicka-vyroba
C;Zpracovatelský průmysl;Strojní rytec;strojni-rytec;7223;Seřizovači a obsluha obráběcích strojů (kromě dřevoobráběcích);7;Řemeslníci a opraváři;34;Strojírenství a automobilový průmysl;strojirenstvi-a-automobilovy-prumysl
C;Zpracovatelský průmysl;Samostatný hutní technik dispečer;samostatny-hutni-technik-;3117;Důlní a hutní technici a pracovníci v příbuzných oborech;3;Techničtí a odborní pracovníci;33;Hutnictví a slévárenství;hutnictvi-a-slevarenstvi
C;Zpracovatelský průmysl;Strojník sklářských zařízení pro rafinační linky;strojnik-sklarskych-zariz;8181;Obsluha strojů a zařízení na výrobu skla, keramiky a stavebnin;8;Obsluha strojů a zařízení, montéři;32;Sklářská, keramická výroba;sklarska-keramicka-vyroba
C;Zpracovatelský průmysl;Servisní mechanik „malých“ chladicích a klimatizačních zařízení a tepelných čerpadel;servisni-mechanik-malych-;7127;Mechanici klimatizací a chladicích zařízení;7;Řemeslníci a opraváři;35;Elektrotechnika;elektrotechnika
C;Zpracovatelský průmysl;Servisní mechanik „malých“ chladicích a klimatizačních zařízení a tepelných čerpadel;servisni-mechanik-malych-;7412;Elektromechanici;7;Řemeslníci a opraváři;35;Elektrotechnika;elektrotechnika
C;Zpracovatelský průmysl;Slévárenský technik dispečer;slevarensky-technik-dispe;3117;Důlní a hutní technici a pracovníci v příbuzných oborech;3;Techničtí a odborní pracovníci;33;Hutnictví a slévárenství;hutnictvi-a-slevarenstvi
C;Zpracovatelský průmysl;Slévárenský inženýr technik řízení jakosti;slevarensky-inzenyr-techn;2146;Důlní a hutní inženýři a specialisté v příbuzných oborech;2;Specialisté;33;Hutnictví a slévárenství;hutnictvi-a-slevarenstvi
